1.00E-05	1.70E-05	4.33E-14
1.10E-05	1.70E-05	5.05E-14
1.20E-05	1.70E-05	5.84E-14
1.30E-05	1.70E-05	6.88E-14
1.40E-05	1.70E-05	8.00E-14
1.50E-05	1.70E-05	8.98E-14
1.60E-05	1.70E-05	1.00E-13
1.70E-05	1.70E-05	1.14E-13
1.80E-05	1.70E-05	1.25E-13
1.90E-05	1.70E-05	1.41E-13
2.00E-05	1.70E-05	1.54E-13
5.00E-06	1.80E-05	1.33E-14
6.00E-06	1.80E-05	1.73E-14
7.00E-06	1.80E-05	2.29E-14
8.00E-06	1.80E-05	2.82E-14
9.00E-06	1.80E-05	3.55E-14
1.00E-05	1.80E-05	4.36E-14
1.10E-05	1.80E-05	5.08E-14
1.20E-05	1.80E-05	5.87E-14
1.30E-05	1.80E-05	6.91E-14
1.40E-05	1.80E-05	8.03E-14
1.50E-05	1.80E-05	9.02E-14
1.60E-05	1.80E-05	1.01E-13
1.70E-05	1.80E-05	1.14E-13
1.80E-05	1.80E-05	1.26E-13
1.90E-05	1.80E-05	1.41E-13
2.00E-05	1.80E-05	1.54E-13
5.00E-06	1.90E-05	1.34E-14
6.00E-06	1.90E-05	1.75E-14
7.00E-06	1.90E-05	2.31E-14
8.00E-06	1.90E-05	2.85E-14
9.00E-06	1.90E-05	3.57E-14
1.00E-05	1.90E-05	4.38E-14
1.10E-05	1.90E-05	5.11E-14
1.20E-05	1.90E-05	5.90E-14
1.30E-05	1.90E-05	6.94E-14
1.40E-05	1.90E-05	8.07E-14
1.50E-05	1.90E-05	9.06E-14
1.60E-05	1.90E-05	1.01E-13
1.70E-05	1.90E-05	1.15E-13
1.80E-05	1.90E-05	1.26E-13
1.90E-05	1.90E-05	1.41E-13
2.00E-05	1.90E-05	1.54E-13
5.00E-06	2.00E-05	1.36E-14
6.00E-06	2.00E-05	1.77E-14
7.00E-06	2.00E-05	2.34E-14
8.00E-06	2.00E-05	2.87E-14
9.00E-06	2.00E-05	3.60E-14
1.00E-05	2.00E-05	4.41E-14
1.10E-05	2.00E-05	5.14E-14
1.20E-05	2.00E-05	5.93E-14
1.30E-05	2.00E-05	6.98E-14
1.40E-05	2.00E-05	8.10E-14
1.50E-05	2.00E-05	9.09E-14
1.60E-05	2.00E-05	1.01E-13
1.70E-05	2.00E-05	1.15E-13
1.80E-05	2.00E-05	1.27E-13
1.90E-05	2.00E-05	1.42E-13
2.00E-05	2.00E-05	1.55E-13
